"inventory_id","film_id","title","total_rentals_duration_in_hours","percentual_occupation_ratio"
2747,602,"Mourning Purple","338","14.07"
3066,674,"Pet Haunting","338","14.07"
3601,787,"Shining Roses","338","14.07"
695,152,"Circus Youth","338","14.07"
2998,657,"Paradise Sabrina","338","14.07"
1020,228,"Detective Vision","337","14.02"
627,136,"Chaplin License","337","14.02"
2651,581,"Minority Kiss","337","14.02"
4058,884,"Terminator Club","337","14.02"
1244,275,"Egypt Tenenbaums","337","14.02"
3205,704,"Pure Runner","337","14.02"
2882,632,"Nuts Ties","337","14.02"
2640,579,"Minds Truman","337","14.02"
2975,651,"Packer Madigan","337","14.02"
2076,450,"Idols Snatchers","337","14.02"
2043,444,"Hustler Party","337","14.02"
961,214,"Daughter Madigan","337","14.02"
98,19,"Amadeus Holy","336","13.98"
3060,672,"Perfect Groove","336","13.98"
891,199,"Cupboard Sinners","336","13.98"
2162,467,"Intrigue Worst","336","13.98"
2023,440,"Hunger Roof","336","13.98"
1753,381,"Grinch Massage","336","13.98"
100,20,"Amelie Hellfighters","336","13.98"
306,69,"Beverly Outlaw","336","13.98"
512,114,"Camelot Vacation","335","13.94"
4495,981,"Wolves Desire","335","13.94"
4416,966,"Wedding Apollo","335","13.94"
1973,430,"Hook Chariots","335","13.94"
1282,284,"Enemy Odds","335","13.94"
2614,573,"Microcosmos Paradise","335","13.94"
153,31,"Apache Divine","335","13.94"
1386,304,"Fargo Gandhi","335","13.94"
198,44,"Attacks Hate","335","13.94"
3410,747,"Roxanne Rebel","335","13.94"
2197,475,"Japanese Run","335","13.94"
542,118,"Canyon Stock","335","13.94"
3772,825,"Speakeasy Date","335","13.94"
4259,926,"Untouchables Sunrise","335","13.94"
2917,641,"Orange Grapes","334","13.90"
297,67,"Berets Agent","334","13.90"
400,89,"Borrowers Bedazzled","334","13.90"
3712,812,"Smoking Barbarella","334","13.90"
1538,336,"French Holiday","334","13.90"
1733,377,"Grease Youth","334","13.90"
3934,857,"Strictly Scarface","334","13.90"
2666,585,"Mob Duffel","334","13.90"
3583,784,"Shanghai Tycoon","334","13.90"
2014,438,"Human Graffiti","334","13.90"
1593,349,"Gangs Pride","334","13.90"
4299,937,"Varsity Trip","334","13.90"
97,19,"Amadeus Holy","334","13.90"
4035,879,"Telegraph Voyage","334","13.90"
1679,366,"Goldfinger Sensibility","334","13.90"
532,117,"Candles Grapes","334","13.90"
283,63,"Bedazzled Married","334","13.90"
2104,456,"Inch Jet","334","13.90"
4530,989,"Working Microcosmos","334","13.90"
73,15,"Alien Center","333","13.86"
4215,916,"Turn Star","333","13.86"
84,17,"Alone Trip","333","13.86"
3163,694,"Prejudice Oleander","333","13.86"
3023,664,"Patriot Roman","333","13.86"
2317,503,"Kramer Chocolate","333","13.86"
2117,458,"Indian Love","333","13.86"
1668,364,"Godfather Diary","333","13.86"
2427,530,"Lord Arizona","333","13.86"
3102,681,"Pirates Roxanne","333","13.86"
3327,732,"Rings Heartbreakers","333","13.86"
411,91,"Bound Cheaper","333","13.86"
2256,488,"Joon Northwest","333","13.86"
22,4,"Affair Prejudice","333","13.86"
3944,859,"Sugar Wonka","333","13.86"
1379,303,"Fantasy Troopers","333","13.86"
869,191,"Crooked Frogmen","333","13.86"
4070,887,"Thief Pelican","332","13.82"
1635,357,"Gilbert Pelican","332","13.82"
1719,374,"Graffiti Love","332","13.82"
2687,590,"Money Harold","332","13.82"
1624,354,"Ghost Groundhog","332","13.82"
2283,494,"Karate Moon","332","13.82"
3535,773,"Seabiscuit Punk","332","13.82"
3557,777,"Secretary Rouge","332","13.82"
2761,606,"Mummy Creatures","332","13.82"
1289,285,"English Bulworth","332","13.82"
4186,911,"Trip Newton","332","13.82"
1501,329,"Forrest Sons","332","13.82"
2273,491,"Jumping Wrath","332","13.82"
2869,629,"Notorious Reunion","332","13.82"
2587,568,"Memento Zoolander","332","13.82"
2669,586,"Mockingbird Hollywood","332","13.82"
3027,664,"Patriot Roman","331","13.77"
3716,813,"Smoochy Control","331","13.77"
1693,369,"Goodfellas Salute","331","13.77"
1569,344,"Fury Murder","331","13.77"
2018,439,"Hunchback Impossible","331","13.77"
1465,320,"Flamingos Connecticut","331","13.77"
1450,317,"Fireball Philadelphia","331","13.77"
1542,337,"Frida Slipper","331","13.77"
2977,652,"Pajama Jawbreaker","331","13.77"
1726,376,"Grapes Fury","331","13.77"
413,91,"Bound Cheaper","330","13.73"
231,51,"Balloon Homeward","330","13.73"
3178,697,"Primary Glass","330","13.73"
3091,679,"Pilot Hoosiers","330","13.73"
1932,420,"Holes Brannigan","330","13.73"
3145,690,"Pond Seattle","330","13.73"
4409,964,"Waterfront Deliverance","330","13.73"
3617,790,"Shootist Superfly","329","13.69"
454,100,"Brooklyn Desert","329","13.69"
11,2,"Ace Goldfinger","329","13.69"
546,119,"Caper Motions","329","13.69"
4050,881,"Temple Attraction","329","13.69"
4565,997,"Youth Kick","329","13.69"
3547,775,"Seattle Expecations","329","13.69"
15,3,"Adaptation Holes","329","13.69"
159,34,"Arabia Dogma","329","13.69"
2138,462,"Insider Arizona","329","13.69"
2436,531,"Lose Inch","329","13.69"
2404,525,"Loathing Legally","328","13.65"
1813,394,"Hamlet Wisdom","328","13.65"
4214,916,"Turn Star","328","13.65"
3396,745,"Roses Treasure","328","13.65"
459,101,"Brotherhood Blanket","328","13.65"
3991,870,"Swarm Gold","328","13.65"
781,170,"Command Darling","328","13.65"
474,104,"Bugsy Song","328","13.65"
1808,392,"Hall Cassidy","328","13.65"
4454,973,"Wife Turn","327","13.61"
3498,766,"Savannah Town","327","13.61"
109,22,"Amistad Midsummer","327","13.61"
4032,878,"Teen Apollo","327","13.61"
2207,477,"Jawbreaker Brooklyn","327","13.61"
2074,450,"Idols Snatchers","327","13.61"
567,123,"Casablanca Super","327","13.61"
1114,247,"Downhill Enough","326","13.57"
1869,408,"Head Stranger","326","13.57"
696,152,"Circus Youth","326","13.57"
4350,948,"Voice Peach","326","13.57"
2429,530,"Lord Arizona","326","13.57"
397,88,"Born Spinal","326","13.57"
1443,316,"Fire Wolves","326","13.57"
849,186,"Craft Outfield","326","13.57"
1433,313,"Fidelity Devil","326","13.57"
1190,265,"Dying Maker","325","13.52"
415,91,"Bound Cheaper","325","13.52"
871,191,"Crooked Frogmen","325","13.52"
2402,525,"Loathing Legally","325","13.52"
4046,880,"Telemark Heartbreakers","324","13.48"
3635,793,"Shrunk Divine","323","13.44"
3973,865,"Sunrise League","323","13.44"
2005,436,"Hours Rage","323","13.44"
292,66,"Beneath Rush","323","13.44"
2109,457,"Independence Hotel","323","13.44"
2316,503,"Kramer Chocolate","323","13.44"
4170,906,"Tramp Others","322","13.40"
4172,907,"Translation Summer","322","13.40"
1878,409,"Heartbreakers Bright","321","13.36"
4040,880,"Telemark Heartbreakers","321","13.36"
3039,666,"Paycheck Wait","321","13.36"
698,153,"Citizen Shrek","321","13.36"
586,127,"Cat Coneheads","320","13.32"
1262,280,"Empire Malkovich","320","13.32"
2796,614,"Name Detective","320","13.32"
341,75,"Bird Independence","320","13.32"
2708,595,"Moon Bunch","320","13.32"
2258,488,"Joon Northwest","320","13.32"
4045,880,"Telemark Heartbreakers","320","13.32"
884,194,"Crow Grease","320","13.32"
1378,303,"Fantasy Troopers","319","13.28"
859,189,"Creatures Shakespeare","319","13.28"
2891,635,"Oklahoma Jumanji","319","13.28"
2210,478,"Jaws Harry","319","13.28"
1451,317,"Fireball Philadelphia","319","13.28"
3709,811,"Smile Earring","319","13.28"
4467,976,"Wind Phantom","319","13.28"
3349,735,"Robbers Joon","318","13.23"
2067,448,"Idaho Love","318","13.23"
3351,736,"Robbery Bright","318","13.23"
1073,239,"Dogma Family","318","13.23"
2754,604,"Mulan Moon","318","13.23"
507,112,"Calendar Gunfight","318","13.23"
4226,919,"Tycoon Gathering","318","13.23"
721,158,"Clones Pinocchio","318","13.23"
114,22,"Amistad Midsummer","317","13.19"
3433,753,"Rush Goodfellas","317","13.19"
3950,861,"Suit Walls","317","13.19"
896,199,"Cupboard Sinners","317","13.19"
3080,677,"Pianist Outfield","317","13.19"
2134,462,"Insider Arizona","317","13.19"
2814,618,"Necklace Outbreak","317","13.19"
111,22,"Amistad Midsummer","317","13.19"
1459,320,"Flamingos Connecticut","316","13.15"
3614,789,"Shock Cabin","316","13.15"
4557,995,"Yentl Idaho","316","13.15"
839,183,"Conversation Downhill","316","13.15"
2674,586,"Mockingbird Hollywood","315","13.11"
4059,884,"Terminator Club","315","13.11"
2548,559,"Married Go","315","13.11"
684,150,"Cider Desire","315","13.11"
662,143,"Chill Luck","315","13.11"
2914,640,"Opus Ice","315","13.11"
689,150,"Cider Desire","315","13.11"
1611,352,"Gathering Calendar","315","13.11"
576,125,"Cassidy Wyoming","315","13.11"
1504,329,"Forrest Sons","315","13.11"
1530,334,"Freddy Storm","315","13.11"
2728,598,"Mosquito Armageddon","315","13.11"
604,131,"Center Dinosaur","315","13.11"
2930,644,"Oscar Gold","315","13.11"
677,147,"Chocolat Harry","315","13.11"
211,47,"Baby Hall","314","13.07"
4077,889,"Ties Hunger","314","13.07"
4065,886,"Theory Mermaid","314","13.07"
4572,999,"Zoolander Fiction","314","13.07"
1341,295,"Expendable Stallion","314","13.07"
1796,390,"Guys Falcon","314","13.07"
770,167,"Coma Head","314","13.07"
305,69,"Beverly Outlaw","314","13.07"
2166,468,"Invasion Cyclone","314","13.07"
31,6,"Agent Truman","314","13.07"
4549,993,"Wrong Behavior","314","13.07"
3065,673,"Personal Ladybugs","314","13.07"
2373,518,"Liaisons Sweet","314","13.07"
1317,291,"Evolution Alter","313","13.03"
2675,587,"Mod Secretary","313","13.03"
923,205,"Dances None","313","13.03"
3654,798,"Silverado Goldfinger","313","13.03"
449,99,"Bringing Hysterical","313","13.03"
1547,339,"Frogmen Breaking","313","13.03"
847,186,"Craft Outfield","313","13.03"
4505,983,"Won Dares","313","13.03"
4404,963,"Watch Tracy","313","13.03"
362,79,"Blade Polish","313","13.03"
2585,567,"Meet Chocolate","313","13.03"
4258,925,"United Pilot","313","13.03"
2713,595,"Moon Bunch","313","13.03"
2531,555,"Mallrats United","313","13.03"
2257,488,"Joon Northwest","313","13.03"
1947,424,"Holocaust Highball","313","13.03"
4198,913,"Troopers Metal","313","13.03"
3924,856,"Streetcar Intentions","313","13.03"
4111,894,"Tomatoes Hellfighters","312","12.98"
1589,349,"Gangs Pride","312","12.98"
4523,987,"Words Hunter","312","12.98"
3035,666,"Paycheck Wait","312","12.98"
1038,232,"Dirty Ace","312","12.98"
1362,300,"Falcon Volume","312","12.98"
3466,760,"Samurai Lion","312","12.98"
3910,853,"Stranger Strangers","312","12.98"
997,222,"Desert Poseidon","312","12.98"
1104,245,"Double Wrath","312","12.98"
3248,715,"Range Moonwalker","312","12.98"
1215,270,"Earth Vision","312","12.98"
2783,610,"Music Boondock","311","12.94"
1354,299,"Factory Dragon","311","12.94"
3906,852,"Strangelove Desire","311","12.94"
2126,460,"Innocent Usual","311","12.94"
856,188,"Crazy Home","311","12.94"
2347,511,"Lawrence Love","311","12.94"
3602,787,"Shining Roses","311","12.94"
1007,226,"Destiny Saturday","311","12.94"
3253,716,"Reap Unfaithful","311","12.94"
2093,453,"Image Princess","311","12.94"
3436,753,"Rush Goodfellas","311","12.94"
2762,606,"Mummy Creatures","311","12.94"
918,204,"Dalmations Sweden","311","12.94"
2549,559,"Married Go","311","12.94"
3352,736,"Robbery Bright","311","12.94"
4269,929,"Usual Untouchables","311","12.94"
3490,764,"Saturday Lambs","311","12.94"
4126,897,"Torque Bound","311","12.94"
607,132,"Chainsaw Uptown","311","12.94"
2583,567,"Meet Chocolate","311","12.94"
3788,829,"Spinal Rocky","310","12.90"
940,208,"Dares Pluto","310","12.90"
2293,498,"Killer Innocent","310","12.90"
2163,467,"Intrigue Worst","310","12.90"
4580,1000,"Zorro Ark","310","12.90"
2024,440,"Hunger Roof","310","12.90"
1662,363,"Go Purple","310","12.90"
1807,392,"Hall Cassidy","310","12.90"
172,37,"Arizona Bang","310","12.90"
986,220,"Deer Virginian","310","12.90"
2554,560,"Mars Roman","310","12.90"
4468,976,"Wind Phantom","310","12.90"
2723,597,"Moonwalker Fool","310","12.90"
835,183,"Conversation Downhill","310","12.90"
916,204,"Dalmations Sweden","310","12.90"
3500,767,"Scalawag Duck","310","12.90"
1989,433,"Horn Working","310","12.90"
4548,993,"Wrong Behavior","310","12.90"
3668,803,"Slacker Liaisons","310","12.90"
1549,340,"Frontier Cabin","310","12.90"
1063,236,"Divine Resurrection","310","12.90"
1181,263,"Durham Panky","310","12.90"
3516,770,"Scissorhands Slums","310","12.90"
4303,937,"Varsity Trip","310","12.90"
4277,930,"Vacation Boondock","309","12.86"
304,69,"Beverly Outlaw","309","12.86"
3752,820,"Sons Interview","309","12.86"
4464,975,"Willow Tracy","309","12.86"
865,190,"Creepers Kane","309","12.86"
3286,724,"Remember Diary","309","12.86"
3014,662,"Paths Control","309","12.86"
57,11,"Alamo Videotape","309","12.86"
2350,511,"Lawrence Love","309","12.86"
2916,641,"Orange Grapes","309","12.86"
1193,266,"Dynamite Tarzan","309","12.86"
4157,902,"Trading Pinocchio","308","12.82"
2413,526,"Lock Rear","308","12.82"
2340,509,"Language Cowboy","308","12.82"
2999,657,"Paradise Sabrina","308","12.82"
1561,342,"Fugitive Maguire","308","12.82"
850,186,"Craft Outfield","308","12.82"
2716,596,"Moonshine Cabin","308","12.82"
3472,761,"Santa Paris","308","12.82"
1669,364,"Godfather Diary","308","12.82"
2641,579,"Minds Truman","308","12.82"
4470,976,"Wind Phantom","308","12.82"
2621,575,"Midsummer Groundhog","308","12.82"
2280,493,"Kane Exorcist","308","12.82"
552,120,"Caribbean Liberty","308","12.82"
4382,957,"War Notting","308","12.82"
1302,287,"Entrapment Satisfaction","308","12.82"
1598,350,"Garden Island","307","12.78"
1209,269,"Earring Instinct","307","12.78"
1036,231,"Dinosaur Secretary","307","12.78"
2325,505,"Labyrinth League","307","12.78"
2589,568,"Memento Zoolander","307","12.78"
3629,792,"Shrek License","307","12.78"
3217,707,"Quest Mussolini","307","12.78"
3013,661,"Past Suicides","307","12.78"
1279,283,"Ending Crowds","307","12.78"
3030,665,"Patton Interview","306","12.73"
2799,614,"Name Detective","306","12.73"
3191,700,"Prix Undefeated","306","12.73"
1032,231,"Dinosaur Secretary","306","12.73"
2073,450,"Idols Snatchers","306","12.73"
2593,570,"Mermaid Insects","306","12.73"
1284,284,"Enemy Odds","306","12.73"
4027,877,"Taxi Kick","306","12.73"
2186,472,"Italian African","306","12.73"
954,212,"Darn Forrester","306","12.73"
3324,731,"Right Cranes","306","12.73"
3006,660,"Party Knock","306","12.73"
3044,668,"Peak Forever","306","12.73"
3452,757,"Sagebrush Clueless","306","12.73"
2763,606,"Mummy Creatures","306","12.73"
1717,374,"Graffiti Love","305","12.69"
838,183,"Conversation Downhill","305","12.69"
113,22,"Amistad Midsummer","305","12.69"
4373,953,"Wait Cider","305","12.69"
2185,472,"Italian African","305","12.69"
882,194,"Crow Grease","305","12.69"
2042,444,"Hustler Party","305","12.69"
508,113,"California Birds","305","12.69"
1927,418,"Hobbit Alien","305","12.69"
4262,927,"Uprising Uptown","304","12.65"
4562,995,"Yentl Idaho","304","12.65"
2346,510,"Lawless Vision","304","12.65"
4113,894,"Tomatoes Hellfighters","304","12.65"
2772,609,"Muscle Bright","304","12.65"
3892,850,"Story Side","304","12.65"
2831,621,"Network Peak","304","12.65"
2519,554,"Malkovich Pet","304","12.65"
521,115,"Campus Remember","303","12.61"
4359,951,"Voyage Legally","303","12.61"
728,159,"Closer Bang","302","12.57"
275,61,"Beauty Grease","302","12.57"
3811,835,"Spy Mile","302","12.57"
1274,282,"Encounters Curtain","302","12.57"
737,161,"Clue Grail","301","12.53"
2907,638,"Operation Operation","301","12.53"
2623,575,"Midsummer Groundhog","301","12.53"
3531,773,"Seabiscuit Punk","301","12.53"
3144,690,"Pond Seattle","301","12.53"
795,174,"Confidential Interview","300","12.48"
773,169,"Comforts Rush","300","12.48"
82,17,"Alone Trip","299","12.44"
3308,728,"Reunion Witches","299","12.44"
2430,531,"Lose Inch","299","12.44"
2726,598,"Mosquito Armageddon","299","12.44"
2705,594,"Montezuma Command","298","12.40"
1855,403,"Harry Idaho","298","12.40"
3875,847,"Stock Glass","298","12.40"
329,73,"Bingo Talented","298","12.40"
108,22,"Amistad Midsummer","298","12.40"
4005,872,"Sweet Brotherhood","298","12.40"
1744,379,"Greedy Roots","297","12.36"
1759,382,"Grit Clockwork","297","12.36"
1117,247,"Downhill Enough","297","12.36"
4152,902,"Trading Pinocchio","297","12.36"
2879,631,"Novocaine Flight","297","12.36"
4499,982,"Women Dorado","297","12.36"
1960,428,"Homicide Peach","296","12.32"
290,65,"Behavior Runaway","296","12.32"
2650,580,"Mine Titans","296","12.32"
2435,531,"Lose Inch","296","12.32"
3252,715,"Range Moonwalker","296","12.32"
2131,461,"Insects Stone","295","12.28"
2305,501,"Kissing Dolls","295","12.28"
1889,412,"Heavyweights Beast","295","12.28"
3234,710,"Rage Games","295","12.28"
2288,496,"Kick Savannah","295","12.28"
2957,648,"Outlaw Hanky","295","12.28"
963,215,"Dawn Pond","295","12.28"
2517,553,"Maker Gables","294","12.23"
477,105,"Bull Shawshank","294","12.23"
555,121,"Carol Texas","294","12.23"
80,16,"Alley Evolution","293","12.19"
3789,829,"Spinal Rocky","293","12.19"
3870,846,"Sting Personal","293","12.19"
2827,620,"Nemo Campus","293","12.19"
2577,564,"Massage Image","293","12.19"
4474,977,"Window Side","292","12.15"
1802,391,"Half Outfield","292","12.15"
3333,733,"River Outlaw","292","12.15"
2926,643,"Orient Closer","292","12.15"
2924,643,"Orient Closer","292","12.15"
405,90,"Boulevard Mob","292","12.15"
2573,563,"Massacre Usual","292","12.15"
1110,246,"Doubtfire Labyrinth","292","12.15"
2509,551,"Maiden Home","292","12.15"
4114,895,"Tomorrow Hustler","292","12.15"
1429,313,"Fidelity Devil","291","12.11"
2823,620,"Nemo Campus","291","12.11"
1673,365,"Gold River","291","12.11"
4235,921,"Uncut Suicides","291","12.11"
4253,924,"Unforgiven Zoolander","291","12.11"
2875,630,"Notting Speakeasy","291","12.11"
2493,546,"Madre Gables","291","12.11"
545,119,"Caper Motions","291","12.11"
1888,412,"Heavyweights Beast","291","12.11"
4575,1000,"Zorro Ark","291","12.11"
685,150,"Cider Desire","291","12.11"
1419,311,"Fiction Christmas","291","12.11"
3684,806,"Sleepy Japanese","291","12.11"
4197,913,"Troopers Metal","291","12.11"
4263,927,"Uprising Uptown","290","12.07"
3914,854,"Strangers Graffiti","290","12.07"
382,84,"Boiled Dares","290","12.07"
945,210,"Darko Dorado","290","12.07"
1645,358,"Gilmore Boiled","290","12.07"
880,193,"Crossroads Casualties","290","12.07"
1933,420,"Holes Brannigan","290","12.07"
