"payment_id","customer_id","rental_id","inventory_id","rental_date","return_date","rental_rate","amount_paid","rental_duration","real_duration","delay","film_id","title"
24647,211,11963,232,"2005-08-17 17:35:47","2005-08-23 16:19:47","2.99","3.99",5,"6","1",51,"Balloon Homeward"
24648,211,12311,1650,"2005-08-18 06:07:00","2005-08-21 07:54:00","0.99","0.99",4,"3","-1",360,"Glass Dying"
24649,211,12565,1284,"2005-08-18 15:12:17","2005-08-19 12:26:17","4.99","4.99",5,"1","-4",284,"Enemy Odds"
24650,211,12570,3973,"2005-08-18 15:23:31","2005-08-22 09:59:31","4.99","5.99",3,"4","1",865,"Sunrise League"
24651,211,13942,4403,"2005-08-20 17:30:52","2005-08-25 13:46:52","2.99","2.99",7,"5","-2",962,"Wasteland Divine"
24652,211,13979,2998,"2005-08-20 19:03:49","2005-08-24 21:23:49","2.99","2.99",5,"4","-1",657,"Paradise Sabrina"
24653,211,14782,1727,"2005-08-22 00:17:20","2005-08-23 01:24:20","0.99","0.99",4,"1","-3",376,"Grapes Fury"
24654,211,14812,4282,"2005-08-22 01:10:32","2005-08-26 05:21:32","0.99","1.99",3,"4","1",932,"Valley Packer"
24655,211,15404,3557,"2005-08-22 23:19:44","2005-08-30 19:58:44","4.99","7.99",5,"8","3",777,"Secretary Rouge"
24656,211,15538,4226,"2005-08-23 04:07:37","2005-08-28 07:37:37","4.99","6.99",3,"5","2",919,"Tycoon Gathering"
24657,211,15670,2834,"2005-08-23 09:07:11","2005-08-31 04:32:11","2.99","5.99",5,"8","3",621,"Network Peak"
24658,212,10273,1458,"2005-08-01 03:14:47","2005-08-07 03:59:47","2.99","4.99",4,"6","2",319,"Fish Opus"
24659,212,10567,2744,"2005-08-01 13:16:01","2005-08-05 14:59:01","0.99","0.99",5,"4","-1",602,"Mourning Purple"
24660,212,12156,3270,"2005-08-18 00:27:33","2005-08-26 01:43:33","2.99","7.99",3,"8","5",720,"Redemption Comforts"
24661,212,12467,1414,"2005-08-18 11:40:09","2005-08-19 13:33:09","0.99","0.99",6,"1","-5",309,"Feud Frogmen"
24662,212,12562,529,"2005-08-18 15:00:03","2005-08-23 12:55:03","2.99","3.99",4,"5","1",116,"Candidate Perdition"
24663,212,14563,3984,"2005-08-21 16:23:53","2005-08-25 11:30:53","2.99","2.99",4,"4","0",869,"Suspects Quills"
24664,212,14681,1083,"2005-08-21 20:25:13","2005-08-30 19:48:13","0.99","5.99",4,"9","5",241,"Donnie Alley"
24665,212,15872,3391,"2005-08-23 16:27:24","2005-08-31 11:57:24","0.99","4.99",4,"8","4",744,"Roots Remember"
24666,212,15920,243,"2005-08-23 18:05:10","2005-08-26 18:09:10","2.99","2.99",6,"3","-3",55,"Barbarella Streetcar"
24667,213,10449,1395,"2005-08-01 09:09:59","2005-08-05 11:25:59","2.99","2.99",6,"4","-2",305,"Fatal Haunted"
24668,213,11778,1306,"2005-08-17 10:31:40","2005-08-25 13:53:40","2.99","3.99",7,"8","1",288,"Escape Metropolis"
24669,213,13354,1356,"2005-08-19 20:55:23","2005-08-27 20:09:23","0.99","4.99",4,"8","4",299,"Factory Dragon"
24670,213,13426,3409,"2005-08-19 23:15:00","2005-08-21 01:53:00","0.99","0.99",5,"2","-3",747,"Roxanne Rebel"
24671,213,14744,800,"2005-08-21 22:45:21","2005-08-29 23:57:21","4.99","6.99",6,"8","2",174,"Confidential Interview"
24672,214,10563,1885,"2005-08-01 13:06:03","2005-08-09 08:39:03","2.99","3.99",7,"8","1",410,"Heaven Freedom"
24673,214,10749,2953,"2005-08-01 20:02:01","2005-08-03 14:20:01","4.99","4.99",7,"2","-5",648,"Outlaw Hanky"
24674,214,11450,2009,"2005-08-02 20:45:54","2005-08-08 17:17:54","2.99","2.99",7,"6","-1",437,"House Dynamite"
24675,214,11474,574,"2005-08-02 21:53:08","2005-08-05 22:36:08","4.99","4.99",3,"3","0",124,"Casper Dragonfly"
24676,214,12463,30,"2005-08-18 11:31:34","2005-08-23 12:04:34","2.99","4.99",3,"5","2",6,"Agent Truman"
24677,214,13138,3138,"2005-08-19 12:30:01","2005-08-21 06:35:01","2.99","2.99",5,"2","-3",689,"Pollock Deliverance"
24678,214,13350,3523,"2005-08-19 20:44:00","2005-08-27 01:23:00","4.99","9.99",3,"8","5",771,"Scorpion Apollo"
24679,214,13409,873,"2005-08-19 22:36:26","2005-08-22 01:52:26","2.99","2.99",5,"3","-2",193,"Crossroads Casualties"
24680,214,13565,3378,"2005-08-20 04:38:52","2005-08-27 07:17:52","0.99","0.99",7,"7","0",741,"Roman Punk"
24681,214,13726,2258,"2005-08-20 10:08:40","2005-08-23 14:58:40","0.99","0.99",3,"3","0",488,"Joon Northwest"
24682,214,13864,3935,"2005-08-20 14:59:55","2005-08-22 09:30:55","4.99","4.99",5,"2","-3",858,"Submarine Bed"
24683,214,14347,3862,"2005-08-21 08:42:31","2005-08-25 07:11:31","4.99","4.99",7,"4","-3",845,"Stepmom Dream"
24684,214,14567,3805,"2005-08-21 16:27:25","2005-08-26 10:47:25","0.99","0.99",5,"5","0",833,"Splendor Patton"
24685,214,15639,42,"2005-08-23 08:03:25","2005-08-24 10:21:25","2.99","2.99",3,"1","-2",9,"Alabama Devil"
24686,215,11729,2819,"2005-08-17 08:14:41","2005-08-22 02:54:41","0.99","2.99",3,"5","2",619,"Neighbors Charade"
24687,215,12285,3531,"2005-08-18 04:56:43","2005-08-19 23:32:43","2.99","2.99",6,"1","-5",773,"Seabiscuit Punk"
24688,215,12380,55,"2005-08-18 08:27:28","2005-08-25 02:58:28","0.99","1.99",6,"7","1",11,"Alamo Videotape"
24689,215,13085,360,"2005-08-19 10:28:22","2005-08-22 07:37:22","0.99","0.99",5,"3","-2",79,"Blade Polish"
24690,215,14126,2738,"2005-08-21 01:32:17","2005-08-23 01:02:17","0.99","0.99",4,"2","-2",601,"Moulin Wake"
24691,215,14817,910,"2005-08-22 01:17:16","2005-08-27 02:43:16","4.99","4.99",5,"5","0",202,"Daddy Pittsburgh"
24692,215,15583,4299,"2005-08-23 05:47:55","2005-08-26 01:46:55","2.99","2.99",7,"3","-4",937,"Varsity Trip"
24693,215,15610,2076,"2005-08-23 06:56:15","2005-08-24 07:37:15","2.99","2.99",5,"1","-4",450,"Idols Snatchers"
24694,215,15799,2519,"2005-08-23 14:23:23","2005-08-24 17:15:23","2.99","2.99",6,"1","-5",554,"Malkovich Pet"
24695,215,15843,611,"2005-08-23 15:37:31","2005-08-28 18:41:31","0.99","0.99",6,"5","-1",132,"Chainsaw Uptown"
24696,216,10506,1171,"2005-08-01 11:16:05","2005-08-03 05:37:05","4.99","4.99",3,"2","-1",260,"Dude Blindness"
24697,216,11005,1547,"2005-08-02 05:05:23","2005-08-07 23:28:23","0.99","0.99",5,"5","0",339,"Frogmen Breaking"
24698,216,11621,3708,"2005-08-17 04:13:45","2005-08-26 01:00:45","2.99","7.99",4,"9","5",811,"Smile Earring"
24699,216,13424,4340,"2005-08-19 23:10:09","2005-08-23 02:25:09","0.99","0.99",5,"4","-1",945,"Virginian Pluto"
24700,216,14638,3583,"2005-08-21 19:01:36","2005-08-22 15:09:36","2.99","2.99",7,"1","-6",784,"Shanghai Tycoon"
24701,216,14726,4556,"2005-08-21 22:08:52","2005-08-22 18:28:52","4.99","4.99",6,"1","-5",994,"Wyoming Storm"
24702,216,15192,4213,"2005-08-22 16:06:23","2005-08-27 13:12:23","2.99","4.99",3,"5","2",916,"Turn Star"
24703,216,15199,18,"2005-08-22 16:17:49","2005-08-25 20:12:49","2.99","2.99",5,"3","-2",4,"Affair Prejudice"
24704,216,15934,994,"2005-08-23 18:40:41","2005-08-25 00:18:41","4.99","4.99",4,"2","-2",222,"Desert Poseidon"
24705,217,10581,2801,"2005-08-01 13:52:30","2005-08-10 19:11:30","2.99","5.99",6,"9","3",615,"Nash Chocolat"
24706,217,10836,4534,"2005-08-01 23:29:58","2005-08-07 23:03:58","4.99","6.99",4,"6","2",989,"Working Microcosmos"
24707,217,11347,195,"2005-08-02 17:18:07","2005-08-05 12:30:07","2.99","2.99",6,"3","-3",43,"Atlantis Cause"
24708,217,11649,3222,"2005-08-17 04:59:26","2005-08-20 04:02:26","2.99","2.99",5,"3","-2",707,"Quest Mussolini"
24709,217,11958,2061,"2005-08-17 17:23:20","2005-08-24 14:47:20","2.99","4.99",5,"7","2",447,"Ice Crossing"
24710,217,12210,3035,"2005-08-18 02:27:29","2005-08-20 23:32:29","4.99","4.99",4,"2","-2",666,"Paycheck Wait"
24711,217,12871,2625,"2005-08-19 02:55:36","2005-08-22 01:00:36","4.99","4.99",3,"3","0",575,"Midsummer Groundhog"
24712,217,15116,518,"2005-08-22 12:35:40","2005-08-23 17:58:40","0.99","0.99",3,"1","-2",114,"Camelot Vacation"
24713,217,15277,1780,"2005-08-22 19:02:48","2005-08-31 18:53:48","0.99","2.99",7,"9","2",387,"Gun Bonnie"
24714,218,11654,1048,"2005-08-17 05:06:19","2005-08-18 04:32:19","2.99","2.99",6,"1","-5",234,"Disturbing Scarface"
24715,218,12481,2424,"2005-08-18 12:31:34","2005-08-21 16:08:34","2.99","2.99",3,"3","0",529,"Lonely Elephant"
24716,218,12974,3599,"2005-08-19 06:51:02","2005-08-25 11:48:02","0.99","0.99",7,"6","-1",786,"Shepherd Midsummer"
24717,218,13708,2236,"2005-08-20 09:34:07","2005-08-26 10:17:07","2.99","5.99",3,"6","3",484,"Jerk Paycheck"
24718,218,13947,2562,"2005-08-20 17:46:06","2005-08-29 23:44:06","2.99","5.99",6,"9","3",561,"Mask Peach"
24719,218,14848,395,"2005-08-22 02:14:19","2005-08-26 02:54:19","4.99","4.99",7,"4","-3",88,"Born Spinal"
24720,218,15575,3916,"2005-08-23 05:30:19","2005-08-27 05:19:19","0.99","0.99",7,"4","-3",855,"Streak Ridgemont"
24721,219,11328,2031,"2005-08-02 16:42:38","2005-08-04 21:02:38","2.99","2.99",6,"2","-4",442,"Hunting Musketeers"
24722,219,11791,3640,"2005-08-17 11:01:11","2005-08-22 06:31:11","0.99","0.99",7,"5","-2",795,"Siege Madre"
24723,219,13765,2104,"2005-08-20 11:39:00","2005-08-21 06:05:00","4.99","4.99",6,"1","-5",456,"Inch Jet"
24724,219,14029,2653,"2005-08-20 21:23:11","2005-08-22 18:01:11","0.99","0.99",4,"2","-2",581,"Minority Kiss"
24725,219,14588,1350,"2005-08-21 17:25:53","2005-08-28 21:47:53","2.99","5.99",4,"7","3",298,"Eyes Driving"
24726,219,14688,2573,"2005-08-21 20:32:37","2005-08-27 00:06:37","4.99","4.99",6,"6","0",563,"Massacre Usual"
24727,219,15283,1688,"2005-08-22 19:16:04","2005-08-31 21:05:04","2.99","4.99",7,"9","2",368,"Gone Trouble"
24728,220,10778,1939,"2005-08-01 21:11:39","2005-08-02 22:59:39","4.99","4.99",7,"1","-6",421,"Holiday Games"
24729,220,10948,4429,"2005-08-02 03:23:23","2005-08-05 23:18:23","4.99","4.99",6,"3","-3",968,"Werewolf Lola"
24730,220,11037,4291,"2005-08-02 05:58:12","2005-08-07 11:26:12","0.99","0.99",5,"5","0",935,"Vanished Garden"
24731,220,11153,1546,"2005-08-02 09:54:19","2005-08-10 14:57:19","0.99","3.99",5,"8","3",339,"Frogmen Breaking"
24732,220,11622,499,"2005-08-17 04:15:46","2005-08-24 04:48:46","0.99","4.99",3,"7","4",111,"Caddyshack Jedi"
24733,220,11947,2928,"2005-08-17 17:08:13","2005-08-23 21:53:13","2.99","2.99",7,"6","-1",644,"Oscar Gold"
24734,220,12407,391,"2005-08-18 09:39:26","2005-08-24 05:19:26","4.99","4.99",6,"6","0",86,"Boogie Amelie"
24735,220,12896,148,"2005-08-19 03:52:44","2005-08-24 22:27:44","4.99","4.99",5,"5","0",31,"Apache Divine"
24736,220,13123,2804,"2005-08-19 11:55:13","2005-08-21 05:55:13","2.99","2.99",4,"2","-2",616,"National Story"
24737,220,13281,113,"2005-08-19 18:07:47","2005-08-20 21:51:47","2.99","2.99",6,"1","-5",22,"Amistad Midsummer"
24738,220,14016,509,"2005-08-20 20:52:03","2005-08-23 18:04:03","4.99","4.99",4,"3","-1",113,"California Birds"
24739,220,15706,4486,"2005-08-23 10:32:52","2005-08-24 07:03:52","4.99","4.99",4,"1","-3",980,"Wizard Coldblooded"
24740,221,11680,4538,"2005-08-17 06:12:27","2005-08-23 08:54:27","2.99","4.99",4,"6","2",991,"Worst Banger"
24741,221,11693,793,"2005-08-17 06:56:56","2005-08-24 06:20:56","4.99","4.99",7,"7","0",173,"Confessions Maguire"
24742,221,11802,2815,"2005-08-17 11:32:51","2005-08-22 10:56:51","0.99","2.99",3,"5","2",618,"Necklace Outbreak"
24743,221,12324,2436,"2005-08-18 06:38:20","2005-08-20 02:28:20","0.99","0.99",3,"2","-1",531,"Lose Inch"
24744,221,12620,2663,"2005-08-18 17:26:38","2005-08-25 13:24:38","0.99","3.99",4,"7","3",585,"Mob Duffel"
24745,221,13434,2073,"2005-08-19 23:34:26","2005-08-23 18:33:26","2.99","2.99",5,"4","-1",450,"Idols Snatchers"
24746,221,14322,2818,"2005-08-21 08:06:30","2005-08-29 10:12:30","0.99","5.99",3,"8","5",619,"Neighbors Charade"
24747,221,14371,2197,"2005-08-21 09:37:16","2005-08-27 13:50:16","0.99","0.99",6,"6","0",475,"Japanese Run"
24748,221,14419,3146,"2005-08-21 11:15:46","2005-08-30 16:37:46","4.99","7.99",6,"9","3",691,"Poseidon Forever"
24749,221,15125,3942,"2005-08-22 12:53:22","2005-08-29 18:44:22","4.99","8.99",3,"7","4",859,"Sugar Wonka"
24750,222,12179,1499,"2005-08-18 01:21:21","2005-08-19 00:59:21","2.99","2.99",7,"1","-6",328,"Forever Candidate"
24751,222,13477,1442,"2005-08-20 01:07:00","2005-08-26 02:47:00","0.99","2.99",4,"6","2",315,"Finding Anaconda"
24752,222,14350,3174,"2005-08-21 08:58:38","2005-08-30 03:29:38","0.99","2.99",7,"9","2",697,"Primary Glass"
24753,223,11040,2297,"2005-08-02 06:03:22","2005-08-03 07:58:22","4.99","4.99",5,"1","-4",500,"Kiss Glory"
24754,223,12927,1171,"2005-08-19 05:02:46","2005-08-23 01:08:46","4.99","5.99",3,"4","1",260,"Dude Blindness"
24755,223,13576,2669,"2005-08-20 05:19:56","2005-08-22 09:08:56","0.99","0.99",4,"2","-2",586,"Mockingbird Hollywood"
24756,223,14496,2185,"2005-08-21 14:07:35","2005-08-24 12:31:35","4.99","4.99",3,"3","0",472,"Italian African"
24757,223,15257,915,"2005-08-22 18:21:04","2005-08-30 20:13:04","4.99","7.99",5,"8","3",203,"Daisy Menagerie"
24758,223,15546,2087,"2005-08-23 04:20:38","2005-09-01 09:57:38","0.99","5.99",4,"9","5",452,"Illusion Amelie"
24759,223,15662,3028,"2005-08-23 08:52:50","2005-08-24 08:08:50","2.99","2.99",4,"1","-3",665,"Patton Interview"
24760,224,11816,3897,"2005-08-17 12:14:16","2005-08-19 06:15:16","0.99","0.99",3,"2","-1",851,"Straight Hours"
24761,224,12492,2839,"2005-08-18 12:49:04","2005-08-26 17:55:04","0.99","4.99",4,"8","4",623,"Newton Labyrinth"
24762,224,12969,191,"2005-08-19 06:38:59","2005-08-25 09:09:59","2.99","2.99",6,"6","0",43,"Atlantis Cause"
24763,224,13075,4125,"2005-08-19 10:10:10","2005-08-21 08:44:10","4.99","4.99",3,"2","-1",897,"Torque Bound"
24764,224,14099,2452,"2005-08-21 00:31:03","2005-08-27 03:18:03","0.99","0.99",6,"6","0",535,"Love Suicides"
24765,224,14271,4506,"2005-08-21 06:23:29","2005-08-27 04:49:29","2.99","5.99",3,"6","3",984,"Wonderful Drop"
24766,224,14468,4168,"2005-08-21 13:07:10","2005-08-30 19:05:10","0.99","5.99",4,"9","5",906,"Tramp Others"
24767,224,14880,3615,"2005-08-22 03:44:36","2005-08-24 05:45:36","2.99","2.99",7,"2","-5",789,"Shock Cabin"
24768,224,15225,1646,"2005-08-22 17:18:32","2005-08-24 17:25:32","0.99","0.99",5,"2","-3",358,"Gilmore Boiled"
24769,224,15952,1314,"2005-08-23 19:11:29","2005-08-28 14:41:29","0.99","1.99",4,"5","1",290,"Everyone Craft"
24770,225,10793,3018,"2005-08-01 21:48:03","2005-08-10 19:16:03","0.99","2.99",7,"9","2",663,"Patient Sister"
24771,225,11333,3335,"2005-08-02 16:53:00","2005-08-07 20:49:00","0.99","1.99",4,"5","1",733,"River Outlaw"
24772,225,11384,2840,"2005-08-02 18:23:01","2005-08-05 17:59:01","0.99","0.99",4,"3","-1",623,"Newton Labyrinth"
24773,225,11395,4234,"2005-08-02 18:47:44","2005-08-10 17:07:44","0.99","5.99",3,"8","5",920,"Unbreakable Karate"
24774,225,11437,2679,"2005-08-02 20:20:06","2005-08-05 22:17:06","4.99","4.99",4,"3","-1",588,"Model Fish"
24775,225,14444,2211,"2005-08-21 12:07:25","2005-08-28 08:36:25","2.99","5.99",4,"7","3",478,"Jaws Harry"
24776,226,12172,1162,"2005-08-18 01:07:00","2005-08-22 21:01:00","0.99","1.99",3,"4","1",257,"Drumline Cyclone"
24777,226,14491,2072,"2005-08-21 13:55:39","2005-08-29 17:51:39","2.99","6.99",4,"8","4",449,"Identity Lover"
24778,226,14708,2828,"2005-08-21 21:07:23","2005-08-28 15:47:23","2.99","4.99",5,"7","2",621,"Network Peak"
24779,226,14712,1198,"2005-08-21 21:22:56","2005-08-25 01:53:56","0.99","0.99",4,"4","0",266,"Dynamite Tarzan"
24780,226,14739,4026,"2005-08-21 22:33:22","2005-08-22 19:45:22","0.99","0.99",4,"1","-3",877,"Taxi Kick"
24781,226,14934,815,"2005-08-22 05:47:15","2005-08-26 11:32:15","4.99","4.99",4,"4","0",177,"Connecticut Tramp"
24782,226,15472,4293,"2005-08-23 01:39:05","2005-08-25 04:43:05","2.99","2.99",3,"2","-1",936,"Vanishing Rocky"
24783,226,15901,2761,"2005-08-23 17:19:17","2005-08-30 14:24:17","0.99","4.99",3,"7","4",606,"Mummy Creatures"
24784,226,15986,3472,"2005-08-23 20:20:37","2005-08-29 20:49:37","2.99","2.99",7,"6","-1",761,"Santa Paris"
24785,226,16033,760,"2005-08-23 22:06:15","2005-09-01 02:36:15","2.99","5.99",6,"9","3",166,"Color Philadelphia"
24786,227,10999,2013,"2005-08-02 04:53:13","2005-08-06 04:36:13","2.99","3.99",3,"4","1",438,"Human Graffiti"
24787,227,11892,746,"2005-08-17 15:13:21","2005-08-21 09:19:21","0.99","0.99",4,"4","0",163,"Clyde Theory"
24788,227,13379,1623,"2005-08-19 21:33:39","2005-08-22 21:00:39","4.99","4.99",6,"3","-3",354,"Ghost Groundhog"
24789,227,15406,400,"2005-08-22 23:21:22","2005-08-28 22:21:22","0.99","0.99",7,"6","-1",89,"Borrowers Bedazzled"
24790,227,15976,835,"2005-08-23 20:07:08","2005-08-25 01:47:08","4.99","4.99",4,"2","-2",183,"Conversation Downhill"
24791,228,10585,2670,"2005-08-01 14:00:42","2005-08-09 11:42:42","0.99","4.99",4,"8","4",586,"Mockingbird Hollywood"
24792,228,12304,1381,"2005-08-18 05:44:29","2005-08-24 04:31:29","0.99","0.99",6,"6","0",303,"Fantasy Troopers"
24793,228,12952,2460,"2005-08-19 06:00:52","2005-08-20 02:17:52","2.99","2.99",3,"1","-2",537,"Lover Truman"
24794,228,13458,4223,"2005-08-20 00:35:30","2005-08-21 20:51:30","4.99","4.99",4,"1","-3",918,"Twisted Pirates"
24795,229,11521,463,"2005-08-17 00:04:54","2005-08-21 00:57:54","4.99","4.99",4,"4","0",102,"Bubble Grosse"
24796,229,12866,1766,"2005-08-19 02:39:47","2005-08-27 02:14:47","0.99","2.99",6,"8","2",383,"Groove Fiction"
24797,229,13306,2742,"2005-08-19 18:57:29","2005-08-20 20:09:29","0.99","0.99",4,"1","-3",601,"Moulin Wake"
24798,229,13431,1700,"2005-08-19 23:28:15","2005-08-25 04:44:15","2.99","4.99",4,"6","2",370,"Gorgeous Bingo"
24799,229,13679,2878,"2005-08-20 08:39:34","2005-08-29 10:06:34","0.99","5.99",4,"9","5",631,"Novocaine Flight"
24800,229,15740,100,"2005-08-23 12:07:51","2005-08-24 13:23:51","4.99","4.99",4,"1","-3",20,"Amelie Hellfighters"
24801,229,15912,3079,"2005-08-23 17:47:40","2005-08-31 14:43:40","0.99","2.99",6,"8","2",677,"Pianist Outfield"
24802,230,10874,2552,"2005-08-02 00:31:00","2005-08-07 05:04:00","2.99","2.99",7,"5","-2",559,"Married Go"
24803,230,11148,2991,"2005-08-02 09:47:08","2005-08-08 10:57:08","4.99","5.99",5,"6","1",655,"Panther Reds"
24804,230,11552,1143,"2005-08-17 01:04:29","2005-08-23 23:07:29","4.99","5.99",5,"6","1",253,"Drifter Commandments"
24805,230,11914,1634,"2005-08-17 16:04:42","2005-08-22 19:29:42","2.99","2.99",5,"5","0",356,"Giant Troopers"
24806,230,12079,646,"2005-08-17 22:04:17","2005-08-24 20:22:17","0.99","1.99",6,"7","1",140,"Cheaper Clyde"
24807,230,12523,888,"2005-08-18 13:45:41","2005-08-27 10:46:41","2.99","7.99",4,"9","5",197,"Crusade Honey"
24808,230,12542,1920,"2005-08-18 14:21:11","2005-08-20 16:06:11","0.99","0.99",5,"2","-3",417,"Hills Neighbors"
24809,230,14017,920,"2005-08-20 20:55:32","2005-08-23 16:12:32","0.99","0.99",4,"3","-1",204,"Dalmations Sweden"
24810,230,14073,2996,"2005-08-20 23:12:57","2005-08-28 18:47:57","2.99","5.99",5,"8","3",657,"Paradise Sabrina"
24811,230,14340,2181,"2005-08-21 08:38:21","2005-08-25 09:25:21","2.99","2.99",7,"4","-3",471,"Island Exorcist"
24812,231,11113,1654,"2005-08-02 08:26:24","2005-08-07 09:24:24","2.99","2.99",5,"5","0",361,"Gleaming Jawbreaker"
24813,231,11202,3625,"2005-08-02 11:51:57","2005-08-08 09:41:57","4.99","7.99",3,"6","3",791,"Show Lord"
24814,231,11581,1249,"2005-08-17 02:03:02","2005-08-24 03:53:02","4.99","5.99",6,"7","1",276,"Element Freddy"
24815,231,12214,2094,"2005-08-18 02:34:22","2005-08-21 07:48:22","0.99","0.99",6,"3","-3",454,"Impact Aladdin"
24816,231,12230,1910,"2005-08-18 03:11:04","2005-08-27 04:06:04","2.99","8.99",3,"9","6",415,"High Encino"
24817,231,12231,1115,"2005-08-18 03:11:44","2005-08-24 03:26:44","0.99","3.99",3,"6","3",247,"Downhill Enough"
24818,231,13983,457,"2005-08-20 19:08:32","2005-08-29 23:45:32","0.99","6.99",3,"9","6",101,"Brotherhood Blanket"
24819,231,14026,115,"2005-08-20 21:21:08","2005-08-22 23:19:08","0.99","0.99",3,"2","-1",23,"Anaconda Confessions"
24820,231,14478,2990,"2005-08-21 13:33:28","2005-08-25 13:33:28","4.99","4.99",5,"4","-1",655,"Panther Reds"
24821,231,14806,2049,"2005-08-22 00:53:08","2005-08-23 06:26:08","2.99","2.99",5,"1","-4",445,"Hyde Doctor"
24822,231,15389,2077,"2005-08-22 22:51:13","2005-08-28 23:46:13","2.99","3.99",5,"6","1",450,"Idols Snatchers"
24823,232,10539,3341,"2005-08-01 12:23:00","2005-08-07 10:25:00","4.99","6.99",4,"6","2",734,"Road Roxanne"
24824,232,11861,2674,"2005-08-17 13:53:47","2005-08-21 16:07:47","0.99","0.99",4,"4","0",586,"Mockingbird Hollywood"
24825,232,12853,3753,"2005-08-19 02:15:32","2005-08-27 21:26:32","0.99","2.99",6,"8","2",821,"Sorority Queen"
24826,232,13707,826,"2005-08-20 09:33:58","2005-08-23 07:44:58","2.99","2.99",7,"3","-4",181,"Contact Anonymous"
24827,232,14527,3496,"2005-08-21 15:07:42","2005-08-23 12:31:42","0.99","0.99",5,"2","-3",766,"Savannah Town"
24828,232,14857,4150,"2005-08-22 02:42:39","2005-08-24 21:26:39","0.99","0.99",3,"2","-1",901,"Tracy Cider"
24829,232,15553,1659,"2005-08-23 04:33:39","2005-08-25 07:53:39","2.99","2.99",7,"2","-5",362,"Glory Tracy"
24830,233,10582,2536,"2005-08-01 13:54:22","2005-08-05 16:46:22","4.99","4.99",6,"4","-2",556,"Maltese Hope"
24831,233,12443,2048,"2005-08-18 10:50:59","2005-08-26 07:48:59","2.99","5.99",5,"8","3",445,"Hyde Doctor"
24832,233,14357,2906,"2005-08-21 09:13:09","2005-08-22 05:41:09","2.99","2.99",7,"1","-6",638,"Operation Operation"
24833,233,15285,481,"2005-08-22 19:17:24","2005-08-25 00:25:24","2.99","2.99",4,"3","-1",106,"Bulworth Commandments"
24834,233,15790,2887,"2005-08-23 14:01:07","2005-08-30 10:32:07","0.99","1.99",6,"7","1",634,"Odds Boogie"
24835,233,15821,1714,"2005-08-23 15:03:58","2005-08-24 17:46:58","0.99","0.99",3,"1","-2",374,"Graffiti Love"
24836,234,10541,1413,"2005-08-01 12:24:54","2005-08-03 16:18:54","0.99","0.99",6,"2","-4",309,"Feud Frogmen"
24837,234,10580,590,"2005-08-01 13:51:14","2005-08-08 11:49:14","2.99","6.99",3,"7","4",129,"Cause Date"
24838,234,10968,888,"2005-08-02 04:03:13","2005-08-11 08:36:13","2.99","7.99",4,"9","5",197,"Crusade Honey"
24839,234,11050,2077,"2005-08-02 06:17:16","2005-08-09 05:58:16","2.99","4.99",5,"7","2",450,"Idols Snatchers"
